video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagCount
aid_44x163w,BANGTANTV,'BTS Monuments: Beyond The Star' Art Clip #1 #BTS_Monuments_BeyondTheStar #BTS_모뉴먼츠_비욘드더스타,"삶의 의미와 목표를 찾으려 여전히 달려가는 7명의 이야기
Explore the daily lives and innermost thoughts of the seven BTS members as they pursue meaning and purpose in life!

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+",,2023-11-29 10:00:03+00:00,491306.0,155790.0,,2393.0,PT30S,hd,false,Wednesday,30.0,0
0F3Fs6LqgBk,BANGTANTV,'BTS Monuments: Beyond The Star' Main Trailer,"아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-28 23:59:58+00:00,1462333.0,296912.0,,6127.0,PT1M42S,hd,true,Tuesday,102.0,18
2BCSd9sDeoI,BANGTANTV,[슈취타] EP.23 TEASER,"📆 슈취타 EP.23
2023. 12. 4. 10PM KST

#슈가와취하는타임 #슈취타 #SUGA #슈가 

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-27 13:00:01+00:00,825188.0,105757.0,,2559.0,PT1M14S,hd,true,Monday,74.0,18
KuYN3WZrJQ8,BANGTANTV,'BTS Monuments: Beyond The Star' 'The Star' Teaser Trailer,"아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-27 03:00:02+00:00,829415.0,190683.0,,3249.0,PT31S,hd,false,Monday,31.0,18
Cm2valkbhrc,BANGTANTV,#정국 (#JungKook) 'GOLDEN' Preview Behind the Scenes #JungKook_GOLDEN,,,2023-11-26 09:05:12+00:00,833799.0,191596.0,,2002.0,PT44S,hd,false,Sunday,44.0,0
1oucz2Gocrs,BANGTANTV,'BTS Monuments: Beyond The Star' 'Beyond' Teaser Trailer,"아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-24 01:00:01+00:00,2139785.0,288645.0,,6251.0,PT32S,hd,false,Friday,32.0,18
tToKGa3ulg0,BANGTANTV,정국 (Jung Kook) Live at Audacy,"SET LIST:
0:00 Standing Next to You
4:07 Seven (feat. Latto)
7:13 3D (feat. Jack Harlow)
10:44 Closer to You (feat. Major Lazer)


#JungKook_GOLDEN #정국 #JungKook

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com

Connect with Audacy:
https://www.youtube.com/@audacyapp/
https://twitter.com/Audacy
https://www.instagram.com/audacy/","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-21 10:00:50+00:00,2840962.0,310036.0,,4997.0,PT13M32S,hd,false,Tuesday,812.0,18
lpvR0gjsolI,BANGTANTV,"정국 (Jung Kook), The Brand.","정국 (Jung Kook), The Brand.

Credits:
Creative Director: LONETONE
Brand Experience Design: LONETONE, Irene Lee, Jihee Hwang, Kyle Shin
Motion Graphic: Minhyung Lee
Sound: Kim Kate

Brand Story:
The design of Jung Kook’s symbol mark originated from his own autograph.

The symbol incorporates the English initials ‘J’ and ‘K’, as well as the Korean letters ‘ㅈ’ and ‘ㄱ’, representing the concept of boundless growth and limitless potential. This symbolizes another facet of Jung Kook, the 7th member of BTS, an artist who aspires to create and share unforgettable, golden moments with his audience. 


정국의 심볼 마크는 그의 사인에서 영감을 얻어 디자인되었습니다.

이 심볼에는 영문 이름 첫 글자 ‘J’와 ‘K’, 그리고 한글 이름의 ‘ㅈ’과 ‘ㄱ’이 모두 담겨있으며, 아티스트로서 무한한 성장과 끝없는 가능성을 상징합니다. 잊지 못할 황금 같은 순간으로 팬들과 함께 교감하는, 방탄소년단의 일곱 번째 멤버 정국의 또 다른 페르소나입니다.


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-21 03:00:03+00:00,725393.0,165645.0,,3542.0,PT50S,hd,false,Tuesday,50.0,18
58meJxZ5bcw,BANGTANTV,'BTS Monuments: Beyond The Star' Date Announcement,"아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-21 00:00:01+00:00,672065.0,121373.0,,1807.0,PT17S,hd,true,Tuesday,17.0,18
2rY4YHwO0q4,BANGTANTV,#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #3,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-20 15:00:42+00:00,370739.0,111946.0,,1560.0,PT59S,hd,false,Monday,59.0,18
q4154HSQ4C8,BANGTANTV,[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #3,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-20 15:00:02+00:00,954877.0,187131.0,,3041.0,PT1M14S,hd,true,Monday,74.0,18
gJ1Hknhs1Ys,BANGTANTV,G.C.F in Budapest,"G.C.F in Budapest

Directed by Jung Kook
Edited by HYBE

#정국 #JungKook #JungKook_GOLDEN



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']",2023-11-20 14:00:09+00:00,2514806.0,492799.0,,14143.0,PT5M,hd,true,Monday,300.0,17
n31gbuwJ8hg,BANGTANTV,[#슈취타] 93년생 #슈가 와 93년 데뷔 엄정화 선배님의 해피해피한 대화💕  - EP.22 #SUGA with #엄정화,"Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-20 13:36:15+00:00,307001.0,70801.0,,633.0,PT57S,hd,true,Monday,57.0,18
F5HK_o8d6-c,BANGTANTV,[슈취타] EP.22 SUGA with 엄정화,"#슈가와취하는타임 #슈취타 #SUGA #슈가 #엄정화

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com

*경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-20 13:00:12+00:00,1218837.0,121083.0,,3490.0,PT31M21S,hd,true,Monday,1881.0,18
YI82T_HBdAw,BANGTANTV,V 'Layover' Music Show Promotions Sketch,"#V #뷔 #V_Layover

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-18 09:00:07+00:00,1029328.0,191714.0,,7642.0,PT14M12S,hd,true,Saturday,852.0,18
rYLxBl6FRbo,BANGTANTV,#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #2,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-17 15:00:29+00:00,559924.0,147057.0,,1760.0,PT30S,hd,false,Friday,30.0,18
uuDgYMjCZUM,BANGTANTV,[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #2,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-17 15:00:03+00:00,458152.0,114616.0,,2196.0,PT31S,hd,true,Friday,31.0,18
RTtxkwZkroI,BANGTANTV,#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #1,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER : 2023.11.17. 11AM (KST)
📅 RELEASE : 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-15 15:00:32+00:00,516492.0,147203.0,,2094.0,PT30S,hd,false,Wednesday,30.0,18
WrhBmZN54_U,BANGTANTV,[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #1,"BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER : 2023.11.17. 11AM (KST)
📅 RELEASE : 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-15 15:00:03+00:00,795185.0,169244.0,,3418.0,PT30S,hd,true,Wednesday,30.0,18
1ppY8E2wrWo,BANGTANTV,정국 (JungKook) 'Standing Next to You' Lyric Video,"#정국 #JungKook #StandingNextToYou #JungKook_GOLDEN 


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-15 09:00:04+00:00,1277543.0,197715.0,,4334.0,PT3M27S,hd,false,Wednesday,207.0,18
IVjMQ3ZjFJk,BANGTANTV,[n월의 석진] Message from Jin : Nov 2023 💌,"#n월의석진 #11월의_석진 #진 #Jin

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-15 03:04:00+00:00,1331885.0,343611.0,,16417.0,PT1M27S,hd,true,Wednesday,87.0,18
us3wRc5dUXE,BANGTANTV,[슈취타] EP.22 TEASER,"📆 슈취타 EP.22
2023. 11. 20. 10PM KST

#슈가와취하는타임 #슈취타 #SUGA #슈가 

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']",2023-11-13 13:00:03+00:00,930884.0,118617.0,,3382.0,PT1M5S,hd,true,Monday,65.0,18
